candidate_key,candidate,state,office,status,current_active,proposed_active,reason
West Virginia|Senate|Jeffrey Kessler,Jeffrey Kessler,West Virginia,Senate,Challenger,,In,status indicates candidate is still active/in the field
West Virginia|Senate|Tom Willis,Tom Willis,West Virginia,Senate,Challenger,,In,status indicates candidate is still active/in the field
Alaska|Senate|Dan Sullivan,Dan Sullivan,Alaska,Senate,Incumbent,,In,status indicates candidate is still active/in the field
Alaska|Senate|Mary Peltola,Mary Peltola,Alaska,Senate,Challenger,,In,status indicates candidate is still active/in the field
Kansas|Senate|Roger Marshall,Roger Marshall,Kansas,Senate,Incumbent,,In,status indicates candidate is still active/in the field
Kansas|Senate|Christy Davis,Christy Davis,Kansas,Senate,Challenger,,In,status indicates candidate is still active/in the field
Kansas|Senate|Anne Parelkar,Anne Parelkar,Kansas,Senate,Challenger,,In,status indicates candidate is still active/in the field
Kansas|Senate|Erik Murray,Erik Murray,Kansas,Senate,Challenger,,In,status indicates candidate is still active/in the field
Kansas|Senate|Patrick Schmidt,Patrick Schmidt,Kansas,Senate,Challenger,,In,status indicates candidate is still active/in the field
Nebraska|Senate|Pete Ricketts,Pete Ricketts,Nebraska,Senate,Incumbent,,In,status indicates candidate is still active/in the field
Nebraska|Senate|Dan Osborn,Dan Osborn,Nebraska,Senate,Challenger,,In,status indicates candidate is still active/in the field
South Dakota|Senate|Mike Rounds,Mike Rounds,South Dakota,Senate,Incumbent,,In,status indicates candidate is still active/in the field
South Dakota|Senate|Justin McNeal,Justin McNeal,South Dakota,Senate,Challenger,,In,status indicates candidate is still active/in the field
South Dakota|Senate|Julian Beaudion,Julian Beaudion,South Dakota,Senate,Challenger,,In,status indicates candidate is still active/in the field
Wyoming|Senate|Harriet Hageman,Harriet Hageman,Wyoming,Senate,Challenger (Open Seat Frontrunner),,In,status indicates candidate is still active/in the field
Wyoming|Senate|Jimmy Skovgard,Jimmy Skovgard,Wyoming,Senate,Challenger,,In,status indicates candidate is still active/in the field
Wyoming|Senate|James Byrd,James Byrd,Wyoming,Senate,Challenger,,In,status indicates candidate is still active/in the field
Alabama|Senate|Barry Moore,Barry Moore,Alabama,Senate,Challenger,,In,status indicates candidate is still active/in the field
Alabama|Senate|Steve Marshall,Steve Marshall,Alabama,Senate,Challenger,,In,status indicates candidate is still active/in the field
Alabama|Senate|Jared Hudson,Jared Hudson,Alabama,Senate,Challenger,,In,status indicates candidate is still active/in the field
Arkansas|Senate|Tom Cotton,Tom Cotton,Arkansas,Senate,Incumbent,,In,status indicates candidate is still active/in the field
Arkansas|Senate|Hallie Shoffner,Hallie Shoffner,Arkansas,Senate,Challenger,,In,status indicates candidate is still active/in the field
Idaho|Senate|Jim Risch,Jim Risch,Idaho,Senate,Incumbent,,In,status indicates candidate is still active/in the field
Louisiana|Senate|Bill Cassidy,Bill Cassidy,Louisiana,Senate,Incumbent,,In,status indicates candidate is still active/in the field
Louisiana|Senate|Julia Letlow,Julia Letlow,Louisiana,Senate,Challenger,,In,status indicates candidate is still active/in the field
Louisiana|Senate|John Fleming,John Fleming,Louisiana,Senate,Challenger,,In,status indicates candidate is still active/in the field
Mississippi|Senate|Cindy Hyde-Smith,Cindy Hyde-Smith,Mississippi,Senate,Incumbent,,In,status indicates candidate is still active/in the field
Mississippi|Senate|Scott Colom,Scott Colom,Mississippi,Senate,Challenger,,In,status indicates candidate is still active/in the field
Montana|Senate|Kurt Alme,Kurt Alme,Montana,Senate,Challenger (Trump-endorsed),,In,status indicates candidate is still active/in the field
Montana|Senate|Seth Bodnar,Seth Bodnar,Montana,Senate,Challenger,,In,status indicates candidate is still active/in the field
Montana|Senate|Reilly Neill,Reilly Neill,Montana,Senate,Challenger,,In,status indicates candidate is still active/in the field
South Carolina|Senate|Lindsey Graham,Lindsey Graham,South Carolina,Senate,Incumbent,,In,status indicates candidate is still active/in the field
South Carolina|Senate|Paul Dans,Paul Dans,South Carolina,Senate,Challenger,,In,status indicates candidate is still active/in the field
South Carolina|Senate|Annie Andrews,Annie Andrews,South Carolina,Senate,Challenger,,In,status indicates candidate is still active/in the field
Tennessee|Senate|Bill Hagerty,Bill Hagerty,Tennessee,Senate,Incumbent,,In,status indicates candidate is still active/in the field
Tennessee|Senate|Marquita Bradshaw,Marquita Bradshaw,Tennessee,Senate,Challenger,,In,status indicates candidate is still active/in the field
Alaska|Governor|Nancy Dahlstrom,Nancy Dahlstrom,Alaska,Governor,Challenger,,In,status indicates candidate is still active/in the field
Alaska|Governor|Click Bishop,Click Bishop,Alaska,Governor,Challenger,,In,status indicates candidate is still active/in the field
Alaska|Governor|Tom Begich,Tom Begich,Alaska,Governor,Challenger,,In,status indicates candidate is still active/in the field
Alaska|Governor|Jonathan Kreiss-Tomkins,Jonathan Kreiss-Tomkins,Alaska,Governor,Challenger,,In,status indicates candidate is still active/in the field
Arkansas|Governor|Sarah Huckabee Sanders,Sarah Huckabee Sanders,Arkansas,Governor,Incumbent,,In,status indicates candidate is still active/in the field
Arkansas|Governor|Fredrick Love,Fredrick Love,Arkansas,Governor,Challenger,,In,status indicates candidate is still active/in the field
Hawaii|Governor|Josh Green,Josh Green,Hawaii,Governor,Incumbent,,In,status indicates candidate is still active/in the field
Idaho|Governor|Brad Little,Brad Little,Idaho,Governor,Incumbent,,In,status indicates candidate is still active/in the field
Idaho|Governor|Terri Pickens,Terri Pickens,Idaho,Governor,Challenger,,In,status indicates candidate is still active/in the field
Nebraska|Governor|Jim Pillen,Jim Pillen,Nebraska,Governor,Incumbent,,In,status indicates candidate is still active/in the field
Nebraska|Governor|Lynne Walz,Lynne Walz,Nebraska,Governor,Challenger,,In,status indicates candidate is still active/in the field
Oklahoma|Governor|Gentner Drummond,Gentner Drummond,Oklahoma,Governor,Challenger,,In,status indicates candidate is still active/in the field
Oklahoma|Governor|Charles McCall,Charles McCall,Oklahoma,Governor,Challenger,,In,status indicates candidate is still active/in the field
Oklahoma|Governor|Mike Mazzei,Mike Mazzei,Oklahoma,Governor,Challenger,,In,status indicates candidate is still active/in the field
Oklahoma|Governor|Cyndi Munson,Cyndi Munson,Oklahoma,Governor,Challenger,,In,status indicates candidate is still active/in the field
Rhode Island|Governor|Dan McKee,Dan McKee,Rhode Island,Governor,Incumbent,,In,status indicates candidate is still active/in the field
Rhode Island|Governor|Helena Foulkes,Helena Foulkes,Rhode Island,Governor,Challenger,,In,status indicates candidate is still active/in the field
Rhode Island|Governor|Aaron Guckian,Aaron Guckian,Rhode Island,Governor,Challenger,,In,status indicates candidate is still active/in the field
Rhode Island|Governor|Elaine Pelino,Elaine Pelino,Rhode Island,Governor,Challenger,,In,status indicates candidate is still active/in the field
Rhode Island|Governor|Robert Raimondo,Robert Raimondo,Rhode Island,Governor,Challenger,,In,status indicates candidate is still active/in the field
South Carolina|Governor|Nancy Mace,Nancy Mace,South Carolina,Governor,Challenger,,In,status indicates candidate is still active/in the field
South Carolina|Governor|Alan Wilson,Alan Wilson,South Carolina,Governor,Challenger,,In,status indicates candidate is still active/in the field
South Carolina|Governor|Pamela Evette,Pamela Evette,South Carolina,Governor,Challenger,,In,status indicates candidate is still active/in the field
South Carolina|Governor|Josh Kimbrell,Josh Kimbrell,South Carolina,Governor,Challenger,,In,status indicates candidate is still active/in the field
South Carolina|Governor|Ralph Norman,Ralph Norman,South Carolina,Governor,Challenger,,In,status indicates candidate is still active/in the field
South Dakota|Governor|Dusty Johnson,Dusty Johnson,South Dakota,Governor,Challenger,,In,status indicates candidate is still active/in the field
South Dakota|Governor|Larry Rhoden,Larry Rhoden,South Dakota,Governor,Incumbent,,In,status indicates candidate is still active/in the field
South Dakota|Governor|Jon Hansen,Jon Hansen,South Dakota,Governor,Challenger,,In,status indicates candidate is still active/in the field
South Dakota|Governor|Toby Doeden,Toby Doeden,South Dakota,Governor,Challenger,,In,status indicates candidate is still active/in the field
Wyoming|Governor|Megan Degenfelder,Megan Degenfelder,Wyoming,Governor,Challenger,,In,status indicates candidate is still active/in the field
Wyoming|Governor|Eric Barlow,Eric Barlow,Wyoming,Governor,Challenger,,In,status indicates candidate is still active/in the field
Wyoming|Governor|Brent Bien,Brent Bien,Wyoming,Governor,Challenger,,In,status indicates candidate is still active/in the field
Tennessee|Governor|Marsha Blackburn,Marsha Blackburn,Tennessee,Governor,Challenger,,In,status indicates candidate is still active/in the field
Tennessee|Governor|John Rose,John Rose,Tennessee,Governor,Challenger,,In,status indicates candidate is still active/in the field
Tennessee|Governor|Monty Fritts,Monty Fritts,Tennessee,Governor,Challenger,,In,status indicates candidate is still active/in the field
Tennessee|Governor|Jerri Green,Jerri Green,Tennessee,Governor,Challenger,,In,status indicates candidate is still active/in the field
Vermont|Governor|Phil Scott,Phil Scott,Vermont,Governor,Incumbent,,In,status indicates candidate is still active/in the field
Vermont|Governor|Amanda Janoo,Amanda Janoo,Vermont,Governor,Challenger,,In,status indicates candidate is still active/in the field
Alabama|Governor|Tommy Tuberville,Tommy Tuberville,Alabama,Governor,Challenger,,In,status indicates candidate is still active/in the field
Alabama|Governor|Doug Jones,Doug Jones,Alabama,Governor,Challenger,,In,status indicates candidate is still active/in the field
Arizona|House AZ-01|Joseph Chaplik,Joseph Chaplik,Arizona,House AZ-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Arizona|House AZ-01|Jason Duey,Jason Duey,Arizona,House AZ-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Arizona|House AZ-01|Jay Feely,Jay Feely,Arizona,House AZ-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Arizona|House AZ-01|John Trobough,John Trobough,Arizona,House AZ-01,GOP Primary Candidate,,In,status indicates candidate is still active/in the field
Arizona|House AZ-01|Amish Shah,Amish Shah,Arizona,House AZ-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Arizona|House AZ-01|Jonathan Treble,Jonathan Treble,Arizona,House AZ-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Arizona|House AZ-01|Mark Robert Gordon,Mark Robert Gordon,Arizona,House AZ-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Arizona|House AZ-01|Marlene Galán-Woods,Marlene Galán-Woods,Arizona,House AZ-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Arizona|House AZ-01|Rick McCartney,Rick McCartney,Arizona,House AZ-01,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
Arizona|House AZ-06|Juan Ciscomani,Juan Ciscomani,Arizona,House AZ-06,Incumbent,,In,status indicates candidate is still active/in the field
Arizona|House AZ-06|JoAnna Mendoza,JoAnna Mendoza,Arizona,House AZ-06,Challenger,,In,status indicates candidate is still active/in the field
California|House CA-22|David Valadao,David Valadao,California,House CA-22,Incumbent,,In,status indicates candidate is still active/in the field
California|House CA-22|Jasmeet Bains,Jasmeet Bains,California,House CA-22,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
California|House CA-22|Randy Villegas,Randy Villegas,California,House CA-22,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
California|House CA-22|Eric Garcia,Eric Garcia,California,House CA-22,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
California|House CA-48|Ammar Campa-Najjar,Ammar Campa-Najjar,California,House CA-48,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
California|House CA-48|Abel Chavez,Abel Chavez,California,House CA-48,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
California|House CA-48|Corinna Contreras,Corinna Contreras,California,House CA-48,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
California|House CA-48|Jim Desmond,Jim Desmond,California,House CA-48,Candidate,,In,status indicates candidate is still active/in the field
California|House CA-48|Brian Nash,Brian Nash,California,House CA-48,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
California|House CA-48|Ferguson Porter,Ferguson Porter,California,House CA-48,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
California|House CA-48|Brandon Riker,Brandon Riker,California,House CA-48,Dem Primary Candidate,,In,status indicates candidate is still active/in the field
